start	end	text
482280	485780	The designers of caldera recognize that the ocean is chaotic.
485780	492180	You have massive storms, changing sea states, unpredictable variations in the density of the kelp.
492260	504580	And a traditional centralized control system where a main computer reads sensors and barks orders to open or close specific valves, it would be constantly overwhelmed trying to micromanage that chaos.
504640	505560	So what did they do instead?
506100	509260	They engineered what's called a thermal clutch knot lattice.
509540	510700	A thermal clutch knot lattice.
510840	510960	Yeah.
510960	511560	Explain that.
511560	517820	Instead of digital commands, the routing of fluid and heat is handled by the physical mechanics of the pipes themselves.
517940	518620	Oh, that's wild.
518900	519100	Yeah.
519440	525700	Picture a vast network of mechanical, spring-loaded valves that naturally yield to high pressure.
525860	526120	Okay.
526400	527140	I'm picturing it.
527240	535100	If one section of the plant gets too hot or too pressurized because of a surge in biomass, the local valves physically expand.
535100	541340	They automatically route the excess heat and fluid to cooler, underutilized sections of the plant.
541560	548080	So it's constantly automatically computing the safest path of the energy to flow just through its physical geometry.
548400	548860	Exactly.
549120	554020	It never asks the central computer, you know, how much bio crude can I produce right now?
554080	558000	It asks the local environment, what do I need to do to avoid exploding?
558260	560700	It is a decentralized survival mechanism.
560700	565640	And this introduces the absolute central concept of Flyxion's entire theory, the admissible region.
565740	566480	The safe zone.
566580	566720	Correct.
566840	570820	The admissible region is the multidimensional space where the system is safe to operate.
570820	571300	Okay.
571620	573260	Viability is not a binary state.
573620	575760	A machine is not simply working or broken.
576580	579680	Viability is a continuously evaluated condition.
579820	580920	Because it's always drifting.
581380	581860	Exactly.
582400	586560	A complex system is always, always drifting toward failure.
586840	587580	Parts wear down.
588000	589000	Temperatures fluctuate.
589460	590760	Software hits edge cases.
591020	596560	So active work has to be done every second to push the system back into that admissible region.
596560	597040	Yes.
597540	598020	Okay.
598260	602100	I want to push back on this a little bit for you as the listener, because as I was reading
602100	605400	this, I kept thinking, aren't engineers already doing this?
605620	606360	It's a fair question.
606500	611320	Like nobody builds a coal plant or an airplane expecting it to run flawlessly without maintenance
611320	611860	or drift.
612540	617020	Why is Flyxion acting like drift is a brand new concept to structural engineers?
617280	617640	Right?
617640	621600	Can't we just over-engineer the parts to stay in their own safe zones?
622220	626720	If the magnets have a huge safety margin, and the cooling loop has a huge safety margin,
627420	628820	isn't the whole reactor safe?
629160	634160	It's a very fair critique, but it misses the unprecedented nature of fusion.
634740	639680	The speed and the sheer density of the interactions in a fusion reactor are just unlike anything we
639680	640440	have ever built.
640580	642000	So it's not just about thicker steel.
642000	642320	No.
642820	646020	The answer to your question lies in something called coupled constraints.
646600	650080	You cannot factor the admissible region into separate, independent boxes.
650500	651520	Oh, because they overlap.
651680	651900	Right.
652320	656900	Let's say you have a state that is perfectly safe for the plasma alone.
657380	660500	And it's a state that is perfectly safe for the magnets alone.
660720	660960	Okay.
661200	667020	But jointly, that state might be a ticking time bomb because of how those two systems interact.
667020	672040	Walk me through a concrete scenario of how that coupling actually plays out in a reactor.
672300	676220	Let's look at the temperature of the cooling loop and the electrical conductivity of the
676220	676520	magnets.
677280	681320	Say the cooling loop experiences a tiny drop in flow rate.
681440	682340	Just a small dip.
682500	682700	Right.
683220	687120	On its own, the cooling system is still well within its safety margin.
687300	688180	It hasn't failed.
688780	693940	But that slight temperature increase causes a microscopic change in the electrical resistance
693940	695740	of the superconducting magnets.
695740	697300	But the magnets are fine, right?
697680	698700	Technically, yes.
698940	702160	The magnets are also still within their safe operating limits.
702520	704280	Neither system triggers an alarm.
704380	706660	But the connection between them is where the danger lives.
706800	707320	Exactly.
707720	712580	That tiny shift in the magnetic field alters the shape of the plasma by a fraction of a
712580	712880	millimeter.
713000	713420	Oh, wow.
713680	719440	And suddenly, the edge of that 100 million degree plasma is brushing against a section of
719440	722340	the physical wall that wasn't designed for that direct heat load.
722440	723520	Which is catastrophic.
723520	729340	The wall scorches, releases impurities into the plasma, which rapidly cools the reaction.
729880	734380	It collapses and violently dumps all its energy into the surrounding structure.
734580	740580	So catastrophic failures in fusion almost never come from one single component spontaneously
740580	741100	breaking.
741380	742020	Almost never.
742440	746300	They come from these invisible chains of drift across coupled systems.
746300	751640	One subsystem drifts slightly, which pushes a second subsystem outside its tolerances, which
751640	754700	pushes a third, and suddenly the whole plant comes down.
754820	755140	Wow.
755500	760280	So to really grasp this dangerous coupling, we need to dive into the most punishing environment
760280	760780	on Earth.
761000	763600	The immediate physical subsystems of the reactor.
763760	767300	The unforgiving physics of the plasma, the fuel, and the walls.
767580	771080	Let's start with the plasma itself and the magnetic confinement that holds it.
771080	775960	Flyxion uses an analogy for this that completely reframed how I picture a reactor.
776160	777160	The bucket analogy.
777680	777800	Right.
778220	780940	Confining plasma isn't like filling a bucket with water.
781100	782080	A bucket is passive.
782440	786140	You pour the water in, the bucket does its job through its physical shape, and that's
786140	786860	the end of the story.
786980	787220	Yeah.
787620	792420	But confining plasma is like actively balancing a heavy pole on your fingertip.
792420	795020	That is a brilliant way to conceptualize it.
795400	798740	Plasma is not a substance like water or steel.
799060	801040	It is a dynamic field.
801180	801300	Right.
801660	802680	Because it's ionized.
802780	803180	Exactly.
803700	808900	When you heat gas to these extreme temperatures, the electrons are stripped away from the atomic
808900	809340	nuclei.
809560	815340	You get this swirling, chaotic soup of charged particles, temperature gradients, and internal
815340	816240	electrical currents.
816360	818680	And it desperately wants to expand and cool down, right?
818740	819180	Desperately.
819580	822240	Magnetic confinement isn't a rigid physical cage.
822620	826000	It is the active, continuous enforcement of a constraint.
826200	831600	So imagine you are the operator, or like the control algorithm, actively balancing that
831600	832380	pole on your finger.
832780	837300	If you look away for a fraction of a second, the pole tilts, accelerates, and falls.
837780	838940	The plasma disrupts.
838940	844400	And to stop that, the magnetic field has to be actively adjusted, literally millisecond
844400	848520	by millisecond, to suppress instabilities that naturally form in the plasma.
848520	849540	And that takes power.
849860	850960	Enormous amounts of power.
851440	856640	You need external heating systems, things like neutral beam injection, or high-frequency
856640	858740	radio waves, just to keep the temperature up.
859160	864420	So immediately, your safe, admissible region for the plasma is entirely coupled to the availability
864420	867520	and stability of your external power supply.
867660	868600	And your cooling loops.
868940	869340	Exactly.
869440	870100	It's all connected.
870320	872960	And then there is the fuel cycle, the tritium bottleneck.
872960	877860	I really want to spend some time on this, because it feels like the elephant in the room that
877860	880120	the general public never, ever hears about.
880480	881060	Oh, it is.
881280	885380	It is arguably the most daunting physical constraint in the entire endeavor.
885600	890120	Because we are trying to run a commercial power plant on a fuel that effectively does
890120	891020	not exist in nature.
891240	892060	That's the reality.
892380	895880	A standard fusion reaction requires two isotopes of hydrogen.
896820	898360	Deuterium and tritium.
898540	899500	Deuterium is easy, Ray.
899500	900460	Very easy.
900860	901780	It's stable and abundant.
902120	903440	You can extract it from seawater.
903980	909160	But tritium is a radioactive isotope with a half-life of roughly 12 years.
909300	910780	Meaning it disappears over time.
910900	911260	Exactly.
911600	916520	Even if a natural deposit did exist on Earth, it would decay into helium relatively quickly.
916720	917660	So we can't mine it.
917800	918900	Where does it come from today?
919320	923160	Currently, the global supply of tritium is measured in mere kilograms.
923360	924000	Kilograms.
924280	925140	For the whole planet.
925240	925540	Yes.
925720	929440	Most of it is just a byproduct from a specific type of fission reactor.
929840	931860	Like the CandiU reactors in Canada.
932000	933800	Wait, but aren't those being decommissioned?
934000	934340	Yes.
934720	940120	And as those older fission plants shut down, that tiny trickle of global tritium supply
940120	941140	is going to dry up.
941280	946480	Which means a commercial fusion reactor has to manufacture its own fuel while it is running.
946900	947720	It has to breed it.
947820	948440	It has to eat.
948860	953580	And it has to cook its own food at the exact same time using the heat from the meal it
953580	954280	is currently eating.
954740	955000	Oh.
955140	957180	That is, I mean, that's wild.
957180	959040	It does this using a breeding blanket.
959660	963340	The fusion reaction inside the plasma produces high-energy neutrons.
964040	967960	These neutrons have no electrical charge, so they punch right through the magnetic cage
967960	970500	and slam into the physical walls of the reactor.
970740	970960	Right.
970960	974800	Surrounding the plasma is a thick blanket containing lithium-6.
975340	980640	When a neutron hits a lithium atom, it splits into helium and a single atom of tritium.
980960	981500	And then what?
981560	982500	You just scoop it out?
982620	987820	You have to rapidly extract that tritium gas from the hot metal, purify it, and inject
987820	990240	it back into the plasma to keep the fire burning.
990240	994620	And here is the brutal, unforgiving math of the viability theory.
995600	1000120	The breeding ratio, meaning the number of tritium atoms produced versus the number consumed,
1000680	1002660	must reliably exceed 1.0.
1002900	1008400	If a fusion reaction consumes one atom of tritium, it must breed at least one atom of tritium just
1008400	1009300	to break even.
1009420	1010080	The things leak.
1010280	1010680	Exactly.
1010680	1014940	Because some tritium is inevitably lost, it permeates through metal pipes, gets trapped
1014940	1019660	in structural components, or decays in a storage tank, the reactor actually needs a breeding
1019660	1023320	ratio closer to 1.05 or 1.1 just to survive.
1023420	1024800	What happens if it hits 0.99?
1025240	1026100	You are dying.
1026900	1028320	And it's worse than just shutting down.
1028440	1030160	It is a compounding deficit.
1030460	1034380	It's not a temporary glitch that you can just shrug off and try again tomorrow.
1034460	1034660	No.
1035180	1038840	If you fall behind on breeding fuel, your plasma loses density.
1038840	1044060	Which means it produces fewer neutrons, which means you breed even less tritium.
1044360	1045100	It's a death spiral.
1045260	1046440	A total death spiral.
1047000	1050400	And you cannot just call a supplier and buy more on the open market because it doesn't
1050400	1050780	exist.
1050960	1053480	You will slowly starve the reactor.
1053860	1058200	And on top of all that, we're expecting these highly complex breeding blankets to operate
1058200	1063280	inside an environment that no material in the universe naturally evolved to survive.
1063760	1065420	Which brings us to the walls.
1065580	1066980	Ah, the first wall.
1066980	1071980	Yeah, the physical surface directly facing the plasma and the structural materials behind
1071980	1072200	it.
1072800	1077160	They are subjected to a continuous torrential flood of 14 mevi neutrons.
1077360	1079940	And neutron damage doesn't look like a hammer hitting a wall.
1080100	1085080	It is a slow, insidious compounding process at the microscopic level.
1085200	1086220	What does that actually look like?
1086220	1089140	Like when a neutron hits the wall, what physically happens to the metal?
1089140	1094860	Think of the metal as an incredibly orderly, three-dimensional grid of atoms.
1095400	1096540	A crystal lattice.
1096980	1098280	Okay, I can picture that.
1098500	1103040	When a high-energy neutron collides with one of those metal atoms, it hits it with such
1103040	1107240	force that it knocks the atom completely out of its position in the grid.
1107520	1107760	Yeah.
1108000	1112520	That displaced atom ricochets through the lattice, knocking dozens of other atoms out of place
1112520	1113740	before coming to a stop.
1113740	1118980	So it's like a microscopic bowling ball tearing through a highly organized rack of pins.
1119180	1120200	That's perfectly said.
1120800	1125900	And over months and years, as trillions of these collisions happen, the internal structure
1125900	1127860	of the metal is fundamentally altered.
1128100	1128800	It weakens it.
1129080	1130000	It becomes brittle.
1130240	1131600	It loses its ductility.
1131900	1135500	It can even swell in size, warping the shape of the components.
1135800	1137220	But it might look fine on the outside, right?
1137260	1137840	Oh, absolutely.
1137840	1142920	From the outside, after a year, the wall might look perfectly fine to a visual camera.
1143400	1149160	But internally, it is quietly accumulating microscopic damage that will make it structurally
1149160	1154420	unsafe or even prone to shattering under thermal stress by year 5 or 10.
1154780	1158360	Which completely shifts the paradigm of how we have to build these massive structures.
1158760	1162520	You don't design the first wall of a fusion reactor for permanence.
1162720	1165160	You have to design it for continuous replacement.
1165160	1167160	The maintenance isn't an afterthought.
1167380	1170360	It is a structural feature of the design from day one.
1170580	1171900	You have to know it's going to fail.
1172080	1176800	If you know the core of your machine will become intensely radioactive and structurally
1176800	1182220	compromised within a few years, you have to design the entire reactor to be disassembled
1182220	1185220	and reassembled by robotic remote handling equipment.
1185480	1186840	Because humans can't go in there.
1187140	1187580	Never.
1188100	1193300	Every bolt, every pipe connection has to be accessible to a robot arm because a human being
1193300	1197260	can never safely walk into that chamber again once it has been operating.
1197640	1202740	So bringing this back to Flyxion's theory of viability versus peak performance, let's
1202740	1205080	say you have a genius materials engineer.
1205400	1205760	Okay.
1206320	1210880	They design a lithium breeding blanket that is incredibly efficient on day one.
1211300	1214980	It breeds tritium like crazy, giving you a massive surplus of fuel.
1215100	1215860	Sounds great on paper.
1215860	1216380	Right.
1216880	1223060	But under that intense neutron bombardment, the complex architecture of that blanket grades
1223060	1224540	rapidly by year five.
1225020	1230480	In the context of the Lawson Criterion, the sprit for peak performance, that blanket looks
1230480	1232600	like a massive triumph on day one.
1232800	1237680	But in the context of viability theory, you have completely failed the test.
1238240	1239300	Because it couldn't persist.
1239420	1243620	Because your cooling system, your breeding system, and your structural materials are all
1243620	1244720	hopelessly coupled.
1244720	1250440	The cooling system isn't just there to extract heat to spin a turbine for electricity.
1250680	1250700	Right.
1250780	1251620	It regulates the metal.
1251820	1252300	Exactly.
1252620	1257600	It dictates the temperature that the structural materials operate at, which directly influences
1257600	1261820	how fast those atoms can migrate back into place after a neutron knocks them out.
1262320	1263980	Temperature dictates the aging rate.
1264320	1267680	So we have the plasma, which requires active adjustments in microseconds.
1268020	1271000	We have the tritium fuel cycle, which drifts over days.
1271360	1274540	And we have the structural walls, which degrade over years.
1274540	1275740	A huge spread of time.
1276140	1276280	Yeah.
1276420	1281780	And this massive spread reveals the exact mechanism by which these reactors will actually
1281780	1282180	die.
1282380	1284200	They don't die from a single explosion.
1284420	1286760	They die from failure cascades across time.
1286920	1290040	Because a fusion reactor runs on many different clocks simultaneously.
1290480	1293680	You have plasma instabilities happening in milliseconds.
1293680	1297760	Thermal transients fluctuations in heat happening in minutes.
1297760	1300360	The tritium inventory drifting over days.
1300480	1302720	Material damage accumulating over years.
1303060	1308040	And, as we will discuss shortly, institutional memory eroding over decades.
1308420	1311520	Now, separating these timescales is usually a good thing, right?
1311740	1313520	That's how engineers manage complexity.
1313520	1315440	It's the only way to build anything complex.
1315760	1315940	Right.
1316380	1320580	The algorithm controlling the magnetic field doesn't need to worry about 10-year radiation
1320580	1323960	damage when it's just trying to fix a millisecond flutter in the plasma.
1324100	1324620	Exactly.
1324900	1330460	But Flyxion argues that this separation, which makes designing the plant possible, is precisely
1330460	1332200	the vulnerability that destroys it.
1332460	1337320	Because the separation breaks down when a fast event violates a fundamental assumption that
1337320	1338820	a slow system depends on.
1338820	1342020	This is the exact anatomy of a failure cascade.
1342500	1344540	Here's where it gets really interesting for you as a listener.
1345080	1346840	Give me a concrete example of this.
1347480	1350700	How does a microsecond event destroy a five-year plan?
1350940	1351200	Okay.
1351340	1353980	Let's say you have a microsecond plasma disruption.
1354660	1361760	The control system misses a tiny chaotic instability, and a small pocket of the plasma briefly loses
1361760	1362340	confinement.
1362980	1363320	Okay.
1363320	1368320	In a fraction of a second, it deposits a massive, intense burst of thermal and mechanical
1368820	1373300	stress onto a highly localized, small section of the first wall.
1373500	1376020	Just a sudden, violent scorch mark on the wall.
1376160	1376500	Right.
1376940	1380800	Now, your slow timescale maintenance schedule was built on statistical averages.
1381500	1386240	The engineers calculated that under normal operation, the wall will age uniformly and needs
1386240	1387840	to be replaced every five years.
1388120	1390160	But the schedule doesn't know about the scorch mark.
1390300	1390820	Precisely.
1390820	1395480	The spreadsheet tracking the calendar doesn't know that this specific microsecond event just
1395480	1398360	aged a tiny piece of the wall by three years in an instant.
1398360	1401700	Because the maintenance schedule is looking at the calendar, not the millisecond sensor
1401700	1402020	data.
1402120	1402560	Exactly.
1402900	1405520	So that affected section of the wall continues in service.
1405780	1407940	A year later, it fails prematurely.
1408280	1412200	That failure compromises the cooling flow to that specific region.
1413300	1417900	The localized overheating then alters the electrical properties of the magnets behind the wall,
1418060	1423340	which slightly changes the shape of the magnetic field, which triggers more frequent plasma
1423340	1424200	disruptions.
1424300	1425220	A complete cascade.
1425220	1425700	Yes.
1426340	1430260	The fast timescale punched a hole in the slow timescale's assumptions.
1430840	1435640	And because all the systems are coupled, the failure cascades across the entire reactor.
1435920	1440500	It's like discovering your house's foundation cracked during a tiny localized earthquake.
1440700	1444800	But you don't notice until the roof caves in three years later, because your inspection
1444800	1447340	schedule was based on average annual rainfall.
1447680	1448980	That is a perfect analogy.
1448980	1454880	And it is precisely why Flyxion introduces the concept of digital twins as a survival mechanism.
1455280	1455460	Yes.
1455560	1456840	And I love how he frames this.
1456940	1458700	Digital twins are such a buzzword right now.
1458780	1459520	They really are.
1459860	1463820	Usually they're pitched as these magical AI saviors that just look pretty on a computer
1463820	1464960	monitor in the control room.
1465460	1467960	But Flyxion calls them prediction folded into repair.
1468360	1474540	A digital twin is a continuously updated, high fidelity computational model of the reactor.
1474540	1479260	But its true value isn't just in mirroring the current state of the machine.
1479820	1480380	What is it then?
1480660	1484540	Its value is in bridging those separated time scales.
1484720	1487040	How does it actually do that computations-wise?
1487380	1490600	It runs simulations slightly faster than real time.
1490600	1496980	If the digital twin can recognize a specific complex pattern of magnetic flutter, one that
1496980	1502000	usually precedes a major disruption, it can alert the control system to intervene before
1502000	1504940	the physical sensor feels the full force of the event.
1505060	1505800	Oh, that's incredible.
1505900	1510940	It acts as a predictive feedback layer that anticipates deviation and initiates constraint
1510940	1512860	projection before the damage is done.
1513040	1515220	It catches the marble before it rolls off the table.
1515340	1516800	That's a great way to visualize it.
1516800	1521600	But if the system is constantly being battered by these cascades, and we're constantly relying
1521600	1526840	on digital twins and constraint projection to save us, how do we choose the safest place
1526840	1527360	to operate?
1527620	1529060	Well, that's the geography problem.
1529380	1529660	Right.
1530180	1535920	It turns out, just being inside the safe zone, the admissible region, isn't enough.
1536120	1536400	Right.
1536520	1538040	Not all safety is created equal.
1538340	1540360	We have to talk about the geography of safety.
1540360	1542820	We need to define two critical concepts here.
1543280	1545600	Constraint projection and attractor basins.
1545600	1547300	Let's start with constraint projection.
1547620	1553380	Constraint projection is the active, constant, and costly work of pulling the drifting system
1553380	1554420	back to safety.
1554600	1555840	Like pushing the marble back.
1556000	1556340	Yes.
1556760	1560300	It's the control system firing a massive burst of neutral beams.
1560620	1562760	It's the cooling system ramping up its pumps.
1563180	1566680	It is the literal physical energy you spend to not die.
1566960	1568180	And attractor basins.
1568820	1570480	I like to frame this visually for the listener.
1571060	1574440	Imagine the safe zone, the admissible region, as a large table.
1574580	1574800	Okay.
1574800	1578100	If your marble is anywhere on that table, you are technically safe.
1578500	1579480	The reactor is operating.
1579760	1581640	But the topography of that table matters.
1581760	1582320	Very much so.
1582580	1585760	Imagine placing your marble in a deep soup bowl sitting on the table.
1586080	1590640	If you bump the table like a physical disturbance in the reactor, the marble rolls up the side
1590640	1593400	of the bowl, but gravity naturally pulls it back to the bottom.
1593540	1595960	The system naturally settles back to stability.
1596380	1598900	It requires very little active constraint projection.
1599480	1601440	The bowl does the work for you.
1601440	1601920	Right.
1601920	1608220	Now imagine taking that same marble and putting it on an inverted dinner plate sitting on the table.
1608400	1609100	Much harder.
1609220	1610060	It's still on the table.
1610280	1612040	Still technically in the admissible region.
1612040	1620020	But a slight breeze, the tiniest disturbance in the plasma, and the marble rolls off the plate and races toward the edge of the table.
1620500	1625140	You have to constantly frantically poke it with your finger to keep it balanced in the center.
1625140	1627400	That is a shallow attractor basin.
1627760	1634280	And here is the deeply painful tradeoff that plasma physicists grapple with every single day.
1634680	1636400	Basin depth costs performance.
1636700	1637540	This is the kicker.
1638040	1642040	This is where the viability theory violently clashes with the loss in criteria.
1642240	1642620	Completely.
1642840	1647960	The plasma configurations that yield the absolute highest fusion gain, the ones that break records,
1648100	1654080	the ones that generate the headline-grabbing milestones, they are almost always incredibly shallow basins.
1654080	1655980	They are the marble balanced on the dinner plate.
1656140	1656440	Exactly.
1656680	1660280	They require enormous amounts of active constraint projection to maintain.
1660400	1661360	And the deep bowls.
1661740	1664180	The safest, most resilient configurations.
1664800	1668340	The deep bowls where the plasma naturally wants to stabilize.
1669420	1672020	They almost always leave power on the table.
1672220	1672440	Wow.
1672640	1677240	Viability theory demands that we accept lower peak performance in exchange for survival.
1677680	1683120	We have to accept being a little less awesome today so that the machine doesn't tear itself apart tomorrow.
1683120	1687480	We have to design the Honda Civic, not the Formula One car.
1687800	1695020	Because the energy required to constantly frantically poke that marble back to the center of the plate isn't just electrical power.
1695180	1695800	What else is it?
1695860	1698320	It is thermodynamic and it is heavily human.
1698500	1700360	Let's unpack that thermodynamic cost.
1700480	1700680	Yeah.
1701140	1704020	This brings us to a really fascinating reframing of energy.
1704260	1708420	It's not about net energy like a bank account where you put in 10 megawatts and get out 20.
1708540	1708780	Right.
1708860	1711460	It's about throughput and managing entropy.
1711460	1712860	Explain that for the audience.
1713220	1719320	In physics, the second law of thermodynamics tells us that the universe naturally moves toward degradation, chaos, and disorder.
1719940	1721660	Entropy is a measure of that disorder.
1721920	1722140	Okay.
1722380	1727460	Repair, in a thermodynamic sense, is literally the creation of local negative entropy.
1727840	1728960	You are restoring order.
1729300	1733220	You are taking a degraded crystal lattice and replacing it with a pristine one.
1733220	1733900	Exactly.
1734380	1740200	But you can only create local negative entropy by producing far greater entropy somewhere else.
1740820	1751800	So when the reactor fixes a broken wall or a control system expends power to correct a plasma flutter, it is literally purchasing order by burning energy and materials.
1751800	1752480	Yes.
1753000	1759900	Infliction details three distinct types of degradation that must constantly be repaired, constantly purchasing this negative entropy.
1760120	1760420	Are they?
1760420	1763580	The first is gradual, statistically predictable wear.
